customerID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
8582-KRHPJ,No,No phone service,DSL,Yes,Yes,No,No,No,No
2272-JKMSI,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
0931-MHTEM,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes
4006-HKYHO,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
0377-JBKKT,Yes,No,DSL,Yes,Yes,No,Yes,No,No
0839-QNXME,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8996-ZROXE,Yes,No,DSL,No,No,Yes,Yes,No,No
2480-EJWYP,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
9591-YVTEB,No,No phone service,DSL,Yes,Yes,No,No,Yes,No
0402-CQAJN,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
3620-MWJNE,Yes,No,DSL,Yes,No,No,Yes,No,No
9681-KYGYB,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No
2956-GGUCQ,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
6303-KFWSL,Yes,Yes,DSL,No,Yes,No,No,No,No
9448-REEVD,Yes,No,DSL,No,No,No,No,No,No
1841-YSJGV,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
2458-EOMRE,Yes,No,DSL,Yes,No,Yes,No,No,Yes
2575-GFSOE,Yes,No,Fiber optic,No,No,No,No,No,No
8164-OCKUJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3067-SVMTC,Yes,No,DSL,Yes,No,No,Yes,No,No
3392-EHMNK,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No
5561-NWEVX,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
5692-ICXLW,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
6371-NZYEG,Yes,No,DSL,Yes,No,Yes,No,Yes,No
6086-ESGRL,Yes,No,Fiber optic,No,No,No,No,No,Yes
2719-BDAQO,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes
4115-NZRKS,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
6728-WYQBC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4439-YRNVD,No,No phone service,DSL,No,Yes,No,Yes,No,No
0139-IVFJG,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No
9348-ROUAI,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1980-KXVPM,Yes,Yes,Fiber optic,No,No,No,No,No,No
9453-PATOS,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
7277-OZCGZ,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes
5701-ZIKJE,Yes,No,DSL,No,No,No,Yes,No,No
8095-WANWK,Yes,No,DSL,No,No,No,No,No,No
9885-MFVSU,No,No phone service,DSL,Yes,No,No,Yes,Yes,No
1545-JFUML,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
0265-EDXBD,Yes,Yes,Fiber optic,No,No,No,No,No,No
3113-IWHLC,Yes,No,DSL,Yes,No,Yes,No,No,No
5216-WASFJ,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
3450-WXOAT,Yes,No,DSL,No,No,No,No,No,No
4818-QIUFN,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
9773-PEQBZ,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
4566-GOLUK,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
9921-QFQUL,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes
9919-KNPOO,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
8405-IGQFX,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No
7579-OOPEC,Yes,No,DSL,No,Yes,No,No,No,No
3363-EWLGO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1251-STYSZ,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
4254-QPEDE,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
0042-JVWOJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2260-USTRB,Yes,No,Fiber optic,No,No,No,No,No,No
8974-OVACP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7191-ADRGF,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes
0746-JTRFU,No,No phone service,DSL,No,No,No,No,No,No
2303-PJYHN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0114-PEGZZ,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
2475-MROZF,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No
3621-CEOVK,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
7989-CHGTL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3338-CVVEH,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
9053-EJUNL,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
9547-ITEFG,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
4627-MIHJH,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
1285-OKIPP,Yes,No,Fiber optic,No,No,No,No,No,Yes
4237-CLSMM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9734-UYXQI,Yes,Yes,DSL,No,No,No,No,No,No
1821-BUCWY,Yes,No,DSL,Yes,No,Yes,No,No,No
4075-JFPGR,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No
5671-UUNXD,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
0971-QIFJK,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6297-NOOPG,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
1702-CCFNJ,Yes,Yes,DSL,No,Yes,No,Yes,No,No
0991-BRRFB,Yes,No,DSL,Yes,No,No,No,No,No
5575-TPIZQ,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No
2075-PUEPR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0506-LVNGN,Yes,No,Fiber optic,No,No,Yes,No,No,No
4140-MUHUG,Yes,No,Fiber optic,No,No,Yes,No,Yes,No
7968-QUXNS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9530-GRMJG,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
2123-VSCOT,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No
9411-TPQQV,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes
3973-SKMLN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9696-RMYBA,Yes,No,Fiber optic,No,No,No,No,Yes,No
8734-DKSTZ,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
5336-UFNZP,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
6180-YBIQI,No,No phone service,DSL,No,No,No,No,No,No
1406-PUQVY,Yes,No,DSL,No,Yes,No,No,No,No
5016-LIPDW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6418-PIQSP,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
3280-MRDOF,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No
3016-KSVCP,No,No phone service,DSL,No,No,No,No,Yes,No
2908-WGAXL,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6968-MHOMU,No,No phone service,DSL,No,No,No,No,Yes,Yes
2851-STERV,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes
8466-PZBLH,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes
2126-GSEGL,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
7508-KBIMB,Yes,No,DSL,Yes,No,Yes,No,No,No
5575-GNVDE,Yes,No,DSL,Yes,No,Yes,No,No,No
2674-MLXMN,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
6630-UJZMY,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
1871-MOWRM,Yes,No,Fiber optic,Yes,No,No,Yes,No,No
3426-NIYYL,Yes,Yes,DSL,No,No,No,No,No,No
5512-IDZEI,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2408-PSJVE,Yes,No,DSL,No,Yes,Yes,Yes,No,No
3352-ALMCK,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
9221-OTIVJ,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
0993-OSGPT,Yes,No,DSL,No,Yes,Yes,Yes,No,No
6603-YRDCJ,Yes,No,DSL,Yes,Yes,No,Yes,No,No
4709-LKHYG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3758-CKOQL,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
5201-FRKKS,Yes,No,Fiber optic,Yes,No,No,No,No,No
5044-LRQAQ,Yes,No,Fiber optic,No,No,No,No,No,No
6557-BZXLQ,Yes,No,Fiber optic,No,No,No,No,No,No
8608-OZTLB,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No
1436-ZMJAN,Yes,No,DSL,No,No,Yes,No,Yes,Yes
6345-FZOQH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6008-NAIXK,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes
9677-AVKED,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
5515-IDEJJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8591-NXRCV,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes
7328-OWMOM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4716-HHKQH,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
9862-KJTYK,No,No phone service,DSL,No,No,No,No,No,No
5120-ZBLAI,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes
2595-KIWPV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1725-IQNIY,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3951-NJCVI,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
1423-BMPBQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9837-FWLCH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3190-XFANI,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
8725-JEDFD,Yes,No,Fiber optic,No,No,No,No,No,No
0164-XAIRP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5174-ITUMV,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
6519-CFDBX,Yes,No,DSL,No,No,No,No,No,No
9637-CDTKZ,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3692-JHONH,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
6347-DCUIK,Yes,Yes,Fiber optic,No,No,No,No,No,No
0336-PIKEI,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No
4013-UBXWQ,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes
8606-CIQUL,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3404-JNXAX,Yes,Yes,Fiber optic,No,No,No,Yes,No,No
2665-NPTGL,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
9278-VZKCD,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
9620-QJREV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0827-ITJPH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0137-UDEUO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3878-AVSOQ,Yes,No,Fiber optic,No,No,No,No,No,No
1271-SJBGZ,No,No phone service,DSL,No,No,Yes,Yes,No,Yes
0619-OLYUR,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
7531-GQHME,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5178-LMXOP,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
2364-UFROM,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No
3570-YUEKJ,Yes,No,DSL,No,Yes,No,No,No,No
9048-JVYVF,Yes,No,DSL,No,No,No,Yes,Yes,Yes
4154-AQUGT,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes
2612-RANWT,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
3768-NLUBH,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
9606-PBKBQ,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
3442-ZHHCC,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes
5726-CVNYA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7839-QRKXN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5296-BFCYD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1960-UYCNN,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
0928-JMXNP,No,No phone service,DSL,No,No,Yes,No,No,No
6185-TASNN,Yes,No,DSL,No,No,No,No,No,No
4750-ZRXIU,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
3274-NSDWE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5887-IKKYO,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes
3439-GVUSX,No,No phone service,DSL,No,No,No,No,No,No
8224-DWCKX,Yes,Yes,Fiber optic,No,No,No,No,No,No
0266-GMEAO,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
9681-OXGVC,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
2466-FCCPT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9046-JBFWA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2455-USLMV,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No
0326-VDYXE,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
6332-FBZRI,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No
9631-XEYKE,Yes,Yes,DSL,No,No,No,No,No,No
4786-UKSNZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9931-DCEZH,Yes,No,DSL,No,Yes,No,Yes,No,No
4962-CHQPW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1602-IJQQE,Yes,Yes,Fiber optic,No,No,No,No,No,No
4717-GHADL,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes
2522-WLNSF,Yes,No,DSL,No,No,Yes,Yes,Yes,No
9742-XOKTS,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No
9958-MEKUC,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
2265-CYWIV,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
2123-AGEEN,Yes,No,Fiber optic,No,No,Yes,No,Yes,No
2750-BJLSB,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
9496-IVVRP,Yes,No,DSL,Yes,No,No,No,No,No
9412-GHEEC,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
2474-BRUCM,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
8510-BBWMU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5899-OUVKV,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes
6134-KWTBV,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4488-KQFDT,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
3884-UEBXB,No,No phone service,DSL,Yes,Yes,No,No,No,No
8735-SDUFN,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8046-DNVTL,No,No phone service,DSL,Yes,Yes,No,Yes,No,No
5276-KQWHG,Yes,No,Fiber optic,No,No,No,No,No,No
5090-EMGTC,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
5543-QDCRY,Yes,No,DSL,No,No,No,No,Yes,No
5248-YGIJN,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
8597-CTXVJ,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
9668-PUGNU,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2519-FAKOD,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
4325-NFSKC,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No
7379-POKDZ,Yes,No,Fiber optic,No,No,No,No,No,No
1548-ARAGG,Yes,Yes,DSL,No,Yes,No,Yes,No,No
5175-AOBHI,Yes,No,DSL,No,No,No,No,No,No
9512-UIBFX,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
5313-FPXWG,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5889-LFOLL,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
2789-HQBOU,Yes,No,Fiber optic,No,No,No,No,No,Yes
0875-CABNR,Yes,No,Fiber optic,No,No,Yes,No,No,Yes
0487-RPVUM,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No
1680-VDCWW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4139-SUGLD,No,No phone service,DSL,Yes,No,No,Yes,No,No
4661-NJEUX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4079-WWQQQ,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1236-WFCDV,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
6330-JKLPC,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
1004-NOZNR,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes
5650-YLIBA,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
0690-SRQID,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3179-GBRWV,Yes,No,DSL,Yes,Yes,No,No,No,Yes
8966-OIQHG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1084-UQCHV,Yes,No,Fiber optic,No,No,No,No,No,No
6507-ZJSUR,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
6114-TCFID,No,No phone service,DSL,Yes,Yes,No,Yes,No,No
7025-WCBNE,Yes,Yes,DSL,No,Yes,No,Yes,No,No
9052-VKDUW,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
5999-LCXAO,No,No phone service,DSL,Yes,No,No,No,No,No
0277-BKSQP,Yes,No,DSL,No,No,No,No,Yes,No
5593-SUAOO,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No
9965-YOKZB,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
9026-RNUJS,Yes,No,DSL,No,No,Yes,No,No,No
8922-LIEGH,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
6993-OHLXR,Yes,No,Fiber optic,No,No,No,No,No,No
7762-ONLJY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7216-KAOID,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9873-MNDKV,Yes,No,DSL,No,No,No,No,No,No
3565-UNOCC,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
7061-OVMIM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0675-NCDYU,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5740-YHGTW,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No
9881-VCZEP,Yes,Yes,DSL,No,Yes,No,No,No,No
8901-HJXTF,No,No phone service,DSL,No,Yes,No,No,No,No
1563-IWQEX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2886-KEFUM,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
6845-RGTYS,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
0742-LAFQK,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes
5366-OBVMR,Yes,No,DSL,No,No,No,Yes,No,No
0310-SUCIN,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9787-XVQIU,Yes,Yes,Fiber optic,No,No,No,No,No,No
6752-APNJL,Yes,No,DSL,Yes,Yes,No,No,No,No
3427-GGZZI,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
2984-TBYKU,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
2368-GAKKQ,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4295-YURET,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes
8671-KKKOS,No,No phone service,DSL,Yes,Yes,No,No,Yes,No
7017-VFULY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6519-ZHPXP,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3865-ZYKAD,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No
2654-VBVPB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6532-YLWSI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4716-MRVEN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4950-BDEUX,No,No phone service,DSL,No,No,Yes,No,Yes,Yes
4123-DVHPH,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes
1169-WCVAK,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No
3642-GKTCT,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5515-RUGKN,Yes,No,DSL,No,No,No,No,No,Yes
6481-ESCNL,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
2419-FSORS,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
0107-YHINA,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
8160-HOWOX,Yes,No,DSL,No,No,No,No,Yes,Yes
3890-RTCMS,Yes,No,DSL,No,No,No,Yes,No,No
3787-TRIAL,No,No phone service,DSL,No,No,No,No,No,No
2187-LZGPL,No,No phone service,DSL,No,Yes,No,No,No,Yes
9134-CEQMF,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
4377-VDHYI,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes
9053-JZFKV,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
8849-PRIQJ,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
7901-IIDQV,Yes,Yes,DSL,No,No,No,Yes,No,No
8246-SHFGA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2843-CQMEG,Yes,No,DSL,No,Yes,No,No,No,No
6635-CPNUN,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
4083-BFNYK,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
2321-OMBXY,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes
7493-TPUWZ,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
8809-RIHDD,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
0302-JOIVN,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
4462-CYWMH,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
7964-ZRKKG,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
4054-CUMIA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5173-WXOQV,Yes,No,DSL,No,Yes,No,Yes,No,Yes
5199-FPUSP,No,No phone service,DSL,Yes,No,No,Yes,No,No
9964-WBQDJ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3530-CRZSB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6047-YHPVI,Yes,No,Fiber optic,No,No,No,No,No,No
2074-GUHPQ,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No
5993-BQHEA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
